# ID ArriveeSysteme TempsPresence SortieSysteme
86 8847.379762 13603.953693 22451.333455
233 22575.590791 8.256268 22583.847060
140 13447.619710 9293.474981 22741.094690
234 22732.353886 17.730281 22750.084167
236 22838.991427 7.110147 22846.101574
237 22897.505603 1.954141 22899.459745
134 13108.209871 9808.765166 22916.975037
235 22748.892747 399.118300 23148.011048
150 14621.841212 8598.351602 23220.192814
241 23220.146569 23.516703 23243.663272
142 13694.301346 9580.143703 23274.445049
162 15752.128573 7650.796316 23402.924889
239 23047.625104 457.435047 23505.060151
151 14625.436472 8983.436578 23608.873051
168 16368.691026 7308.938255 23677.629281
94 9501.543307 14237.962655 23739.505962
165 16020.292405 7728.032092 23748.324497
242 23752.198026 1.349929 23753.547954
243 23774.164616 32.819689 23806.984306
244 24004.116199 16.613211 24020.729410
172 16842.872964 7418.253353 24261.126317
248 24270.565145 9.206856 24279.772001
173 16971.744506 7355.248364 24326.992870
180 17664.959264 6744.381450 24409.340713
249 24557.325171 9.853204 24567.178375
250 24622.628883 40.919883 24663.548766
182 17812.629294 6994.398060 24807.027354
252 24919.792150 7.603461 24927.395612
253 25131.135217 41.124742 25172.259958
257 25323.451330 11.206228 25334.657558
189 18540.032634 6840.661269 25380.693903
251 24854.084264 591.891605 25445.975869
256 25306.602388 261.665247 25568.267635
191 18634.604019 6965.115846 25599.719866
258 25515.578141 103.710265 25619.288406
194 18715.540729 7196.950789 25912.491518
263 26001.098996 14.397271 26015.496267
197 19083.152715 6951.872403 26035.025118
264 26027.598836 40.825730 26068.424567
260 25707.891218 395.074443 26102.965660
203 19636.148832 6559.819050 26195.967882
267 26543.159667 27.534886 26570.694553
268 26584.236397 1.100625 26585.337022
269 26614.136591 2.286755 26616.423346
270 26635.621491 85.576686 26721.198177
271 26689.175465 76.364967 26765.540432
273 26753.836324 13.923566 26767.759889
204 19842.109723 7110.589072 26952.698795
274 26992.268713 3.577588 26995.846300
275 27025.228027 47.200021 27072.428048
276 27057.852392 16.321265 27074.173657
278 27147.574833 2.227921 27149.802754
280 27360.915789 10.278487 27371.194276
282 27635.302787 7.388825 27642.691612
283 27655.484613 10.538227 27666.022839
285 27715.766052 3.995604 27719.761656
206 19992.476301 7795.623738 27788.100039
286 27881.693560 13.914859 27895.608420
207 20275.886394 7776.455512 28052.341906
288 28118.767173 9.897243 28128.664417
289 28170.549266 2.083322 28172.632587
287 28077.951341 169.831048 28247.782389
291 28615.739515 6.720758 28622.460274
293 28711.933221 18.639618 28730.572839
116 11448.711144 17407.375187 28856.086330
213 20800.027115 8083.371480 28883.398595
294 28803.028601 92.895036 28895.923637
297 28912.372015 31.591197 28943.963212
296 28876.969849 108.792141 28985.761990
298 29111.580497 1.718571 29113.299068
299 29209.138959 2.536368 29211.675327
302 29367.965940 27.163386 29395.129326
305 29659.264057 10.445239 29669.709295
304 29636.933957 51.172648 29688.106605
308 29956.773681 6.046178 29962.819859
309 30015.329600 1.473760 30016.803360
310 30172.229567 8.173412 30180.402979
216 20913.299179 9319.782324 30233.081503
218 21023.079551 9263.425151 30286.504702
222 21291.173203 9166.629795 30457.802998
316 30515.526392 54.082709 30569.609101
317 30614.517403 64.646951 30679.164354
318 30815.847326 46.454761 30862.302088
320 30955.098092 1.698526 30956.796619
223 21328.729331 9716.856344 31045.585675
322 31053.169868 0.278908 31053.448776
76 8119.421315 23066.063922 31185.485236
323 31191.812640 10.447305 31202.259945
120 11970.288432 19264.585108 31234.873540
321 31005.606739 275.393854 31281.000593
325 31312.560236 3.385118 31315.945355
327 31779.040322 57.732571 31836.772893
133 12980.382921 18856.483225 31836.866146
330 31957.947461 4.390118 31962.337578
331 32292.577827 18.451115 32311.028942
100 10039.325873 22297.476746 32336.802619
169 16752.710858 15802.148831 32554.859689
332 32337.898351 261.527942 32599.426293
246 24091.594460 8911.687577 33003.282038
335 33092.035480 1.450170 33093.485650
240 23213.535040 9958.711503 33172.246542
254 25164.789870 8068.941205 33233.731075
336 33302.414752 3.590801 33306.005553
337 33485.480041 5.604845 33491.084886
338 33486.912633 14.903582 33501.816215
339 33518.599093 40.350731 33558.949824
342 33623.467995 4.331136 33627.799131
261 25780.160782 7975.524903 33755.685685
343 33794.658784 3.911623 33798.570407
340 33527.999968 318.497767 33846.497735
341 33530.173036 367.688297 33897.861333
265 26510.942338 7473.389419 33984.331757
266 26519.834568 7534.371681 34054.206249
272 26739.233467 7459.627237 34198.860704
345 34204.191547 0.941137 34205.132683
346 34294.159445 3.584808 34297.744252
347 34517.150100 9.426647 34526.576747
348 34576.860876 13.868788 34590.729664
277 27079.922974 7615.383556 34695.306531
350 35031.236042 44.657007 35075.893049
351 35271.142620 205.537582 35476.680202
205 19876.140548 15915.121380 35791.261929
355 35827.725255 4.074441 35831.799696
353 35720.316204 187.462568 35907.778772
284 27685.143733 8283.609016 35968.752749
356 36065.533102 1.535550 36067.068652
208 20293.437840 15784.859866 36078.297706
354 35745.580579 350.826599 36096.407178
357 36096.644061 0.223763 36096.867824
281 27425.799224 8870.368076 36296.167300
359 36303.378061 8.538497 36311.916558
211 20684.821125 15694.025958 36378.847083
292 28686.503094 8154.113151 36840.616245
365 36939.581652 2.012802 36941.594454
369 37224.130588 15.299429 37239.430017
370 37322.728643 11.943055 37334.671698
372 37361.058473 7.749800 37368.808273
376 37604.996509 1.380934 37606.377444
367 37154.951197 499.131631 37654.082828
300 29311.990654 8356.493705 37668.484359
368 37201.339255 467.546712 37668.885967
377 37643.595147 26.987918 37670.583066
379 37728.393391 22.821556 37751.214947
371 37334.862763 417.002999 37751.865762
380 37792.126870 29.364666 37821.491535
382 37970.560621 9.520924 37980.081545
384 38091.818880 0.994012 38092.812892
385 38100.655192 17.934799 38118.589992
386 38415.313326 12.155280 38427.468606
301 29338.858391 9116.732564 38455.590955
383 37983.563891 487.618955 38471.182846
387 38582.045821 7.263253 38589.309074
391 38751.960458 74.031824 38825.992282
394 38888.454350 35.530216 38923.984566
395 38896.138341 39.499359 38935.637701
398 39105.295995 6.864909 39112.160904
393 38849.824490 288.524921 39138.349411
303 29630.134666 9657.026151 39287.160817
400 39525.539382 16.957862 39542.497244
306 29690.586055 9986.506854 39677.092909
402 39776.450692 1.379222 39777.829914
403 39799.148963 1.595239 39800.744201
215 20855.998683 18995.467019 39851.465702
407 40070.106917 30.116504 40100.223421
307 29912.216185 10304.872414 40217.088599
408 40293.481255 0.594640 40294.075895
312 30287.122405 10090.696080 40377.818485
405 39972.562305 422.292491 40394.854796
411 40518.934374 8.600370 40527.534745
412 40522.104477 13.458470 40535.562947
414 40686.841357 0.774814 40687.616171
413 40593.206220 139.795472 40733.001692
314 30431.134347 10429.603144 40860.737491
417 41057.116243 15.832344 41072.948587
315 30456.232816 10735.107627 41191.340443
419 41336.431736 10.769615 41347.201351
324 31201.855123 10202.453321 41404.308445
420 41444.169929 6.314829 41450.484758
328 31790.969921 9927.654206 41718.624127
421 41773.422177 11.122158 41784.544335
228 21792.380888 20086.764376 41879.145264
329 31855.314598 10073.511570 41928.826168
326 31717.415787 10212.058088 41929.473875
422 41907.977647 41.229787 41949.207434
423 41976.016949 4.523027 41980.539976
245 24036.424133 18202.696166 42239.120299
424 42310.944854 19.784828 42330.729683
238 23005.294303 19335.151446 42340.445749
426 42494.915091 6.510772 42501.425863
427 42655.559904 14.406344 42669.966248
428 42683.790261 31.824013 42715.614274
429 42738.506291 74.727415 42813.233706
334 33066.993723 9834.521117 42901.514840
247 24154.220027 18926.358151 43080.578178
431 43091.594378 12.749567 43104.343945
186 18191.350386 25063.802807 43255.153192
259 25651.760671 17641.704433 43293.465103
435 43472.959674 26.116115 43499.075789
262 25950.908950 17654.949310 43605.858260
344 34011.354828 9610.253077 43621.607906
438 43663.323987 7.066305 43670.390292
434 43458.221209 267.489877 43725.711085
433 43300.746640 481.886158 43782.632798
439 43799.056704 2.496886 43801.553590
349 34683.013667 9264.285531 43947.299198
441 43977.487941 13.677278 43991.165219
440 43922.942881 101.712832 44024.655713
443 44084.822316 18.063679 44102.885995
279 27211.881627 17031.309473 44243.191100
445 44325.886545 1.923024 44327.809569
446 44434.971596 5.288459 44440.260054
447 44538.099906 10.985716 44549.085623
290 28397.222131 16178.341346 44575.563477
449 44673.408489 0.580027 44673.988517
450 44690.865268 1.149795 44692.015063
451 44755.278358 3.546764 44758.825122
453 44926.133361 8.673421 44934.806782
448 44618.777968 325.018394 44943.796363
454 45320.483700 3.538591 45324.022292
455 45383.985378 16.213175 45400.198553
456 45387.981434 13.490638 45401.472072
452 44892.406629 529.220010 45421.626639
457 45404.196255 96.739799 45500.936055
459 45591.550669 6.058271 45597.608939
458 45545.954746 67.051750 45613.006495
462 46437.777212 0.651122 46438.428334
463 46486.787208 2.147112 46488.934320
464 46514.409463 17.232524 46531.641987
363 36677.960906 10027.822323 46705.783230
364 36733.211215 10251.119219 46984.330433
471 47068.756797 12.657606 47081.414403
472 47230.759663 9.979374 47240.739038
473 47373.605423 1.543498 47375.148921
474 47392.517049 0.201883 47392.718932
468 46997.115648 430.834973 47427.950620
476 47604.712477 6.212306 47610.924783
366 37048.791118 10654.934206 47703.725324
477 47720.263037 7.518564 47727.781601
479 47913.068701 26.872902 47939.941603
295 28855.418526 19253.419071 48108.837597
481 48204.975318 23.120728 48228.096046
375 37558.454751 10685.025778 48243.480529
378 37647.136425 10695.867123 48343.003548
381 37908.746196 10586.097032 48494.843229
482 48387.519842 124.919862 48512.439704
484 48691.612195 139.691569 48831.303763
388 38591.987867 10882.271446 49474.259312
490 49565.546039 6.715661 49572.261700
485 49392.958786 241.782539 49634.741325
491 49622.708861 14.160878 49636.869739
389 38612.363724 11184.991940 49797.355664
486 49424.329219 391.040703 49815.369922
494 49855.818030 2.795596 49858.613626
392 38759.808188 11173.829410 49933.637599
492 49710.396335 295.982758 50006.379093
493 49777.728027 326.722325 50104.450352
397 38958.396582 11581.334110 50539.730692
497 50542.582787 33.834194 50576.416981
495 50429.932651 259.507772 50689.440423
399 39361.437150 11351.736083 50713.173233
401 39632.132144 11161.967473 50794.099617
500 50950.805059 10.542537 50961.347596
501 51362.644942 2.223091 51364.868033
406 40052.301256 11350.078132 51402.379388
502 51428.377812 16.953987 51445.331799
505 51750.310447 6.985259 51757.295706
506 51781.931386 1.070936 51783.002322
507 51782.363352 4.608152 51786.971505
504 51639.469229 185.931484 51825.400714
508 51947.374626 1.792465 51949.167091
311 30269.774552 21777.379801 52047.154353
509 52061.295200 22.888036 52084.183236
510 52076.637722 131.008211 52207.645933
409 40347.336306 11922.649458 52269.985764
511 52366.404885 13.256781 52379.661666
512 52566.500142 34.117795 52600.617938
513 52678.527757 0.270026 52678.797783
418 41243.674341 11521.150964 52764.825305
319 30945.997371 21862.288840 52808.286211
333 32697.161732 20326.304394 53023.466126
517 53128.664539 0.516819 53129.181358
416 41009.564041 12179.678411 53189.242451
515 53022.830878 184.434371 53207.265249
432 43281.027939 9932.188919 53213.216858
518 53313.563201 9.691177 53323.254378
521 53603.789638 9.533564 53613.323202
436 43517.107426 10549.569028 54066.676454
529 54135.679625 20.191855 54155.871480
523 53707.370305 472.525563 54179.895868
255 25246.913217 29020.872784 54267.786001
528 54135.483086 132.616827 54268.099914
530 54386.871760 13.783816 54400.655575
532 54557.944700 1.984446 54559.929146
533 54576.375437 3.342584 54579.718021
534 54579.143510 1.122185 54580.265695
536 54698.498635 23.231179 54721.729814
442 44032.921982 10811.581136 54844.503118
537 54727.213813 227.568200 54954.782012
540 55072.815779 2.351592 55075.167371
538 54757.337030 429.803879 55187.140909
542 55202.031633 233.522059 55435.553692
545 55488.489871 18.205213 55506.695084
546 55491.501761 16.878798 55508.380559
543 55416.616298 279.661937 55696.278235
548 55611.319828 277.562114 55888.881942
549 55911.245608 0.502340 55911.747948
550 55912.233214 88.818897 56001.052111
551 56025.611025 28.812852 56054.423877
552 56071.658173 11.468328 56083.126501
553 56271.395683 6.093353 56277.489036
555 56352.927123 2.351679 56355.278802
556 56375.476182 12.027338 56387.503521
558 56559.024168 3.222091 56562.246259
352 35313.937340 21572.960679 56886.898019
358 36114.898215 20817.782702 56932.680916
360 36335.168781 20694.163336 57029.332117
562 57107.064848 16.348928 57123.413775
563 57247.720886 0.334636 57248.055522
564 57284.109075 31.079443 57315.188518
559 56856.111280 509.287665 57365.398945
565 57362.018788 3.697444 57365.716232
570 57931.561171 9.109650 57940.670821
568 57808.828213 184.438902 57993.267115
361 36452.031874 21787.059386 58239.091260
574 58539.601462 22.666267 58562.267730
576 58838.354348 5.792924 58844.147272
460 46252.051232 12653.348829 58905.400061
465 46668.199261 12267.068290 58935.267551
578 58937.681850 73.165111 59010.846961
362 36570.747395 22522.130026 59092.877421
579 59107.331348 0.025721 59107.357069
580 59182.073626 12.614774 59194.688400
469 47033.926501 12302.066558 59335.993059
581 59382.622109 1.938791 59384.560901
470 47061.039511 12431.823069 59492.862580
577 58860.380161 731.817695 59592.197856
584 59724.744093 8.270279 59733.014372
582 59508.475396 265.479097 59773.954493
467 46745.584771 13064.912215 59810.496986
573 58344.390699 1483.963777 59828.354476
585 59879.398786 150.320888 60029.719674
475 47516.620535 12550.809586 60067.430121
587 60463.664833 41.378164 60505.042997
588 60463.978822 44.277199 60508.256020
478 47806.661906 13144.235983 60950.897889
374 37515.822385 23549.671445 61065.493830
483 48441.969325 13223.644306 61665.613631
595 61677.180869 15.948825 61693.129694
596 61889.530866 6.322879 61895.853745
373 37410.995647 24615.451945 62026.447592
597 62048.837242 21.402851 62070.240094
593 61477.376847 940.272834 62417.649682
600 62283.105646 154.430941 62437.536587
603 62513.607014 3.933185 62517.540199
604 62547.733208 6.170052 62553.903259
605 62598.895859 3.716696 62602.612556
390 38704.548455 24227.487425 62932.035881
606 62943.864842 34.131522 62977.996364
607 63013.278419 28.595685 63041.874104
488 49489.927840 13709.745557 63199.673397
611 63252.231366 12.084280 63264.315646
610 63151.361677 135.067920 63286.429597
613 63307.180797 8.529192 63315.709989
614 63318.935068 2.737554 63321.672622
396 38901.209966 24545.479825 63446.689791
615 63602.239001 25.725253 63627.964255
616 63652.868791 104.988158 63757.856949
618 63785.302177 9.615351 63794.917528
621 64184.989466 104.624349 64289.613815
623 64439.238818 3.886412 64443.125230
496 50439.008155 14104.469213 64543.477368
404 39866.364737 24698.121944 64564.486680
624 64544.735611 21.987803 64566.723414
622 64318.997290 313.886985 64632.884275
410 40463.141953 24209.088112 64672.230065
313 30330.295458 34394.136165 64724.431623
514 52711.441300 12025.775944 64737.217244
627 64814.727906 13.989842 64828.717749
628 65018.778765 384.782865 65403.561629
633 65494.209622 6.410150 65500.619772
425 42440.510193 23084.030667 65524.540861
636 65896.589401 4.280139 65900.869540
638 66037.318451 174.653151 66211.971602
520 53434.247985 13015.371822 66449.619807
643 66752.043232 2.760475 66754.803707
641 66631.789174 292.182567 66923.971741
644 66904.940326 50.293940 66955.234266
646 67073.131120 0.403863 67073.534983
519 53404.409500 13743.447103 67147.856603
647 67268.005423 0.367007 67268.372430
649 67300.051199 7.429070 67307.480269
524 53722.012311 13734.325071 67456.337382
652 67504.829105 19.495652 67524.324757
648 67275.086523 287.377334 67562.463857
651 67494.951378 182.704758 67677.656136
522 53701.748407 13991.507771 67693.256178
525 53902.163245 13898.129767 67800.293012
526 53956.750216 13927.316668 67884.066884
527 54031.478289 13887.046471 67918.524761
531 54551.939357 13445.251476 67997.190834
656 68002.338134 25.638976 68027.977110
430 42941.869022 25107.179113 68049.048135
657 68050.256206 21.858355 68072.114561
535 54643.110082 13456.556779 68099.666861
539 54890.854537 13225.602797 68116.457334
655 67951.794510 256.784119 68208.578629
658 68316.689647 1.416454 68318.106101
544 55437.585918 13004.402582 68441.988499
541 55104.493131 13443.767534 68548.260665
659 68497.288120 64.603771 68561.891891
660 68607.121076 0.488135 68607.609210
662 68743.339983 1.312688 68744.652671
663 68891.861646 22.575598 68914.437244
666 69063.822156 4.688317 69068.510472
665 69013.131093 124.738026 69137.869119
444 44152.976248 25063.751914 69216.728162
667 69278.656128 6.934889 69285.591018
554 56349.976180 13119.323612 69469.299792
669 69652.660373 10.862905 69663.523277
670 69692.069896 24.985540 69717.055436
557 56410.355290 13381.623768 69791.979059
671 69808.163132 6.382260 69814.545391
672 69906.396020 10.793702 69917.189721
560 56918.995045 13122.434004 70041.429049
673 70105.541390 6.242357 70111.783746
674 70196.625656 155.378274 70352.003930
678 70379.129525 1.764047 70380.893572
679 70650.677805 4.549051 70655.226856
676 70274.248991 547.176036 70821.425027
682 70884.799799 1.644863 70886.444662
684 70964.558429 8.392029 70972.950458
686 71191.999639 18.078643 71210.078282
561 57070.361360 14170.618735 71240.980094
569 57846.444567 13522.716461 71369.161028
690 71396.571997 13.472770 71410.044767
692 71466.989001 0.421561 71467.410562
693 71524.753586 5.312542 71530.066127
461 46398.074300 25397.952415 71796.026716
567 57434.081820 14374.697055 71808.778875
689 71337.887417 543.355081 71881.242498
702 72566.896643 31.599804 72598.496446
687 71198.915094 1644.895552 72843.810647
703 72881.362594 15.955114 72897.317708
694 71741.067582 1169.748498 72910.816080
704 72931.504856 0.600726 72932.105581
691 71448.458690 1567.077682 73015.536372
586 60341.677519 12768.367282 73110.044800
707 73242.514023 25.342584 73267.856607
708 73268.484570 2.598800 73271.083370
697 72186.864191 1182.577560 73369.441750
709 73383.516680 5.657464 73389.174144
698 72238.488224 1344.545108 73583.033332
712 73826.672632 16.622193 73843.294825
713 73864.611272 3.375236 73867.986507
715 73981.460282 15.275080 73996.735362
716 74165.555078 16.769791 74182.324868
696 71813.609350 2416.724385 74230.333735
705 73127.653505 1186.534840 74314.188345
466 46730.891341 27933.143474 74664.034815
720 74661.946960 5.608806 74667.555766
592 60901.234002 13816.871958 74718.105960
594 61663.717497 13293.128126 74956.845623
714 73948.767198 1134.595977 75083.363175
723 75339.822586 16.083954 75355.906541
599 62240.089698 13119.699857 75359.789555
602 62363.710371 13024.438697 75388.149068
711 73722.836152 2027.660953 75750.497105
730 75832.049141 6.326344 75838.375485
732 75877.407661 15.807672 75893.215333
480 47994.555280 27909.116722 75903.672003
489 49559.592057 26418.531367 75978.123424
608 63085.326363 13119.778672 76205.105035
706 73175.935212 3029.496879 76205.432091
725 75459.430463 756.646970 76216.077433
739 76370.078876 18.582489 76388.661365
740 76406.533060 1.137413 76407.670473
743 76511.886216 0.406907 76512.293123
612 63257.759458 13268.190255 76525.949713
617 63705.312229 12842.006999 76547.319228
499 50834.101820 25802.910057 76637.011877
745 76597.017606 63.561535 76660.579141
503 51570.156662 25125.905788 76696.062450
747 76727.970495 4.383242 76732.353737
731 75855.859670 1098.979810 76954.839480
750 77528.609176 0.372921 77528.982098
744 76581.541212 1021.486043 77603.027255
751 77680.712029 20.228816 77700.940845
752 77730.871306 13.054972 77743.926278
629 65058.345889 12767.272728 77825.618616
625 64588.406927 13273.386850 77861.793777
753 78030.393515 2.018128 78032.411642
755 78096.853570 0.622496 78097.476066
516 53082.860115 25117.011788 78199.871903
626 64597.929629 13731.887671 78329.817300
601 62312.099616 16074.180256 78386.279873
722 75301.971027 3146.323979 78448.295006
758 78474.185843 10.776163 78484.962006
726 75584.460921 2996.416863 78580.877784
759 78567.901657 49.924528 78617.826185
630 65121.532202 13537.132877 78658.665079
635 65774.859925 13184.542388 78959.402313
754 78064.488107 906.912198 78971.400305
631 65139.495698 13896.293157 79035.788855
415 40803.435691 38503.280941 79306.716632
634 65693.894717 13673.287603 79367.182319
734 75946.774806 3425.800786 79372.575592
765 79365.423558 34.907788 79400.331346
637 66029.103887 13374.399901 79403.503788
768 79412.847554 43.083222 79455.930776
763 79046.583993 440.066163 79486.650155
767 79396.769578 157.361745 79554.131323
771 79821.892965 2.519622 79824.412587
772 79922.379285 23.739686 79946.118970
775 80113.326553 19.125682 80132.452236
645 67048.843375 13324.147948 80372.991323
640 66477.382370 13971.809748 80449.192117
650 67416.978391 13037.321612 80454.300003
776 80342.427856 174.720848 80517.148704
777 80571.805946 17.380787 80589.186732
654 67803.405537 12786.426010 80589.831547
778 80616.714775 2.295610 80619.010385
779 80634.182073 105.094856 80739.276929
781 80883.501137 0.873760 80884.374897
782 81001.191300 12.479603 81013.670903
785 81134.462352 3.373550 81137.835903
787 81156.401966 21.822003 81178.223969
783 81106.638438 107.938607 81214.577046
788 81346.655339 3.336818 81349.992158
661 68631.062800 12830.560797 81461.623598
