# ID ArriveeSysteme TempsPresence SortieSysteme
87 8017.811974 1144.116514 9161.928489
68 6574.158615 2848.597962 9422.756577
90 8356.163358 1422.802162 9778.965521
97 9903.568577 17.641048 9921.209624
71 6693.294608 3260.973729 9954.268337
72 6710.084525 3274.485913 9984.570437
99 10079.871339 15.860590 10095.731929
100 10120.771685 10.237674 10131.009359
103 10320.529409 11.542170 10332.071579
104 10363.887599 9.282389 10373.169988
80 7298.666219 3217.270445 10515.936664
105 10626.370801 16.619859 10642.990659
69 6581.611315 4098.370641 10679.981956
106 10910.503686 27.539848 10938.043534
96 9618.591225 1324.553884 10943.145109
107 10938.900201 26.889939 10965.790140
108 11008.609635 29.617656 11038.227291
89 8323.620148 2720.235986 11043.856134
109 11049.208802 11.943635 11061.152437
112 11412.099165 15.309448 11427.408613
98 9953.433092 1548.601622 11502.034714
114 11530.340720 4.213607 11534.554327
76 6983.807120 4680.760722 11664.567841
101 10236.878727 1630.337952 11867.216679
117 11920.356665 2.015134 11922.371799
118 12089.225703 16.256762 12105.482464
120 12313.797116 6.428462 12320.225578
123 12642.768854 41.289292 12684.058146
88 8269.463725 4569.885391 12839.349117
110 11088.956308 1751.510728 12840.467036
126 12891.875408 0.178782 12892.054190
91 8380.431255 4591.756344 12972.187598
127 12995.279523 40.863006 13036.142529
115 11551.568951 1515.085138 13066.654089
116 11562.170418 1681.959297 13244.129715
130 13247.623254 47.329019 13294.952274
102 10304.499697 2993.478163 13297.977860
132 13464.990972 5.187774 13470.178746
54 5424.782986 8167.989944 13592.772930
121 12381.734229 1326.748346 13708.482576
122 12497.627431 1298.662286 13796.289718
138 13837.918389 0.024869 13837.943258
94 9032.979358 4872.096721 13905.076079
139 13986.174737 0.372722 13986.547460
140 14080.182714 23.782312 14103.965026
141 14116.095391 10.293267 14126.388658
124 12764.119694 1366.392481 14130.512175
143 14166.790272 8.170632 14174.960905
145 14283.096246 4.245323 14287.341569
111 11390.512083 3079.474755 14469.986838
128 13187.526074 1302.999846 14490.525919
129 13225.109446 1276.138592 14501.248038
131 13365.789235 1150.629035 14516.418270
119 12124.549527 2392.570328 14517.119855
77 7007.441357 7583.583751 14591.025108
147 14757.134990 14.092378 14771.227369
134 13616.597138 1247.178814 14863.775952
149 15053.313808 32.609014 15085.922822
136 13689.904303 1480.149584 15170.053886
137 13703.367659 1499.245108 15202.612768
151 15391.993288 13.579744 15405.573032
152 15399.647286 11.095114 15410.742400
113 11421.289265 4208.736058 15630.025323
156 15855.780882 28.391535 15884.172417
158 16170.319250 9.839536 16180.158785
135 13668.502557 2519.059895 16187.562452
159 16321.081989 4.195924 16325.277913
142 14129.667526 2370.843615 16500.511141
161 16790.761601 8.647130 16799.408731
162 16810.543459 10.132301 16820.675759
165 16918.698693 6.866750 16925.565443
166 16942.779718 4.857420 16947.637137
169 17111.868655 24.693798 17136.562453
170 17185.645183 8.613049 17194.258232
172 17232.428696 22.944482 17255.373178
146 14514.061844 2784.069622 17298.131465
154 15742.089808 1572.577165 17314.666973
175 17594.275114 17.351281 17611.626395
177 17661.973618 23.241480 17685.215098
178 17898.211476 5.152183 17903.363659
179 17941.123916 4.262493 17945.386409
133 13549.151594 4468.240344 18017.391938
183 18130.513248 18.838248 18149.351496
185 18248.616766 91.764177 18340.380943
187 18451.538865 1.424625 18452.963490
95 9056.630448 9416.373586 18473.004034
160 16652.798728 1840.913968 18493.712696
190 18504.594693 8.703722 18513.298414
191 18543.750728 4.396424 18548.147152
192 18586.034351 19.185731 18605.220081
150 15229.944474 3384.697553 18614.642027
197 19367.326631 11.408889 19378.735520
198 19449.080777 17.952101 19467.032878
199 19495.804060 13.947596 19509.751655
164 16912.044531 2682.881474 19594.926005
153 15641.691782 4041.256178 19682.947959
168 17062.015902 2703.357348 19765.373251
204 20080.496387 4.558262 20085.054649
173 17527.242094 2857.088473 20384.330567
174 17574.302120 2952.505814 20526.807934
206 20555.129317 10.983739 20566.113056
207 20615.267950 25.097780 20640.365730
181 18017.508701 2764.818706 20782.327407
182 18086.743754 2697.535252 20784.279006
210 20925.664871 10.318054 20935.982925
211 21030.856253 11.728633 21042.584886
157 15986.272343 5059.507563 21045.779905
188 18485.511473 2839.233118 21324.744591
213 21578.683985 2.527922 21581.211907
125 12783.564678 8943.929095 21727.493772
215 21764.784410 11.234195 21776.018605
216 21781.955020 1.717670 21783.672690
163 16888.837702 4935.570201 21824.407903
194 18817.344860 3007.320577 21824.665437
196 18936.709822 3127.405904 22064.115726
200 19550.840803 2610.467833 22161.308636
201 19697.863530 2508.086558 22205.950088
218 22319.186865 2.954309 22322.141174
220 22491.572509 16.480832 22508.053341
203 19923.044421 2592.870794 22515.915215
155 15778.053667 6860.874633 22638.928301
205 20254.183915 2579.187452 22833.371366
176 17627.737640 5299.218721 22926.956362
208 20631.546550 2348.303979 22979.850528
226 23057.292157 1.158519 23058.450675
180 17998.908808 5093.303254 23092.212062
227 23379.057800 29.428796 23408.486597
228 23666.488098 28.296281 23694.784378
230 23854.332993 3.010539 23857.343533
212 21309.467500 2778.555542 24088.023042
232 24271.115477 16.259884 24287.375361
235 24682.511778 1.595796 24684.107574
214 21752.202403 3011.192275 24763.394678
236 24932.827518 5.610129 24938.437647
238 25095.646541 7.578456 25103.224997
240 25120.361652 11.104200 25131.465853
241 25132.896731 26.027489 25158.924219
244 25349.883420 3.456197 25353.339618
245 25456.142215 11.091756 25467.233971
246 25531.486684 2.034315 25533.520999
144 14226.443171 11310.324950 25536.768121
219 22371.895140 3367.701537 25739.596677
248 25841.398302 3.667263 25845.065565
249 25844.396958 1.365821 25845.762779
251 26128.658885 16.464494 26145.123380
252 26168.020432 13.620442 26181.640874
222 22715.754948 3548.540312 26264.295259
224 22766.373841 3906.124817 26672.498658
184 18142.179329 8860.700244 27002.879573
148 14925.486581 12091.334866 27016.821447
229 23741.671265 3279.667517 27021.338782
256 27015.624356 7.626477 27023.250833
257 27023.187714 18.650541 27041.838255
186 18422.132063 8932.646749 27354.778812
260 27830.798073 4.580615 27835.378688
261 27938.463397 17.442866 27955.906263
234 24530.986585 3434.702853 27965.689438
263 28042.263947 3.483497 28045.747445
193 18676.396398 9465.590033 28141.986431
237 25067.319094 3203.011203 28270.330297
239 25116.002263 3214.394543 28330.396806
265 28377.896449 8.254490 28386.150939
242 25323.111167 3244.142537 28567.253704
266 28622.318912 23.589394 28645.908306
243 25324.796629 3358.262742 28683.059371
268 28715.957251 7.081480 28723.038731
195 18915.254856 9815.844833 28731.099689
217 22041.222989 6709.968134 28751.191123
269 28859.941976 3.275117 28863.217093
167 17047.775997 12019.242149 29067.018146
271 29135.308958 1.031466 29136.340424
272 29145.101527 10.592009 29155.693536
273 29222.501737 31.882516 29254.384253
274 29245.153466 13.023485 29258.176951
275 29434.989488 6.640392 29441.629880
250 25924.673209 3582.180787 29506.853996
278 29516.646598 2.724809 29519.371407
280 29571.336294 1.815325 29573.151619
221 22662.929573 6952.281882 29615.211456
223 22717.697847 7005.535070 29723.232917
281 29829.914372 0.098664 29830.013036
225 23005.885376 6964.733640 29970.619016
282 30006.007605 7.931210 30013.938815
258 27123.841343 3079.085132 30202.926475
283 30240.171266 5.157706 30245.328973
285 30334.519255 3.472280 30337.991535
286 30429.844186 2.250052 30432.094238
287 30452.782117 1.846706 30454.628823
288 30569.818524 20.343250 30590.161774
289 30643.829306 5.769154 30649.598460
189 18494.866116 12177.711429 30672.577545
291 30837.459295 6.504384 30843.963680
292 30920.382985 5.898912 30926.281896
233 24417.749473 6611.346546 31029.096020
293 31009.529664 24.377730 31033.907394
262 28022.880437 3058.591551 31081.471989
294 31080.592799 22.205348 31102.798147
295 31109.387417 12.884810 31122.272227
264 28323.116768 2813.122344 31136.239112
296 31227.090309 15.097926 31242.188235
297 31473.969400 33.221916 31507.191316
299 31565.984711 14.965681 31580.950391
302 31830.213192 13.787316 31844.000508
303 31956.741989 6.459584 31963.201573
202 19812.618197 12278.195978 32090.814175
306 32105.872793 8.044309 32113.917101
276 29482.525215 2710.234506 32192.759721
307 32279.889049 12.979451 32292.868500
310 32671.016075 9.321754 32680.337828
311 32687.619443 1.327913 32688.947356
312 32705.133487 19.279999 32724.413487
279 29557.421557 3221.172624 32778.594181
253 26400.976975 6546.925074 32947.902049
314 33095.168388 1.393372 33096.561760
315 33114.117169 15.793130 33129.910299
316 33191.971220 52.528823 33244.500042
255 26693.400731 6684.548149 33377.948881
209 20892.286670 12703.890696 33596.177366
321 33674.874222 23.217394 33698.091616
324 33822.331503 1.116579 33823.448082
326 34153.650671 0.519218 34154.169889
290 30803.699388 3419.372313 34223.071701
328 34223.080398 3.048933 34226.129331
329 34249.824686 35.319490 34285.144176
331 34544.015796 12.239447 34556.255243
298 31522.419245 3034.637991 34557.057236
300 31597.428801 3053.747502 34651.176303
301 31748.824200 2976.584742 34725.408942
332 34789.205108 11.307855 34800.512962
304 32039.035647 2992.544224 35031.579870
334 35021.209549 10.986582 35032.196131
336 35070.960864 38.893205 35109.854069
277 29484.616064 5639.746563 35124.362628
338 35403.076774 2.845086 35405.921859
340 35482.639004 4.708959 35487.347963
342 35529.187480 16.390467 35545.577947
313 32924.334129 2794.241205 35718.575334
348 35856.889427 16.154360 35873.043787
254 26479.836967 9463.848559 35943.685526
349 36001.349532 16.538473 36017.888005
350 36002.145457 18.000367 36020.145823
317 33265.909294 2754.603855 36020.513149
319 33492.037531 2697.717555 36189.755086
351 36211.802438 14.895332 36226.697769
353 36348.818431 61.575951 36410.394381
354 36412.961757 9.206670 36422.168428
355 36572.075698 4.937625 36577.013323
284 30250.411550 6357.704919 36608.116469
357 36618.726418 14.206186 36632.932604
358 36628.127655 9.591833 36637.719489
325 33964.578322 2715.785045 36680.363367
359 36679.760181 4.941785 36684.701966
361 36742.493553 11.425112 36753.918664
362 36755.326915 5.664503 36760.991418
231 23903.670876 12928.994233 36832.665109
363 36834.290860 4.746270 36839.037131
327 34200.854822 2759.570662 36960.425484
365 37031.622638 6.551247 37038.173885
247 25595.254905 11607.384986 37202.639891
368 37422.971345 10.492623 37433.463968
369 37613.616882 20.739215 37634.356097
371 37675.036312 7.245394 37682.281706
335 35068.973669 2632.506135 37701.479804
372 37753.114771 23.691140 37776.805912
373 37784.331725 8.882090 37793.213815
374 37850.307253 4.920956 37855.228208
375 37923.015633 9.183704 37932.199337
376 38042.403325 13.671878 38056.075202
343 35600.614909 2904.432476 38505.047386
346 35791.150481 2883.286954 38674.437435
320 33527.991017 5342.498692 38870.489708
381 39096.255283 0.475924 39096.731207
382 39097.317547 6.365920 39103.683466
323 33738.705470 5452.028842 39190.734312
360 36683.869341 2564.128647 39247.997988
383 39279.502556 3.626458 39283.129014
259 27546.939214 11903.746154 39450.685368
386 39580.516063 10.340220 39590.856283
330 34283.900648 5386.788879 39670.689527
388 39965.232332 9.384037 39974.616369
389 39976.954565 1.461225 39978.415790
390 39985.754392 9.657422 39995.411814
305 32093.029447 8054.619014 40147.648461
392 40570.909207 4.336055 40575.245262
393 40580.981432 17.758043 40598.739475
395 40689.609193 3.712795 40693.321988
308 32377.464100 8393.120352 40770.584452
396 40720.434768 54.117709 40774.552476
398 40855.913744 12.689236 40868.602981
399 41042.853047 10.242043 41053.095089
377 38121.398122 3050.115705 41171.513826
309 32576.775216 8665.748582 41242.523798
403 41271.961719 5.532950 41277.494669
406 41401.346581 19.685788 41421.032369
409 41469.415592 0.220815 41469.636407
411 41679.239333 0.666351 41679.905683
414 42000.363978 13.286558 42013.650536
318 33379.642254 8715.525880 42095.168134
415 42213.060947 14.007137 42227.068084
416 42265.097935 1.580369 42266.678304
352 36315.728642 6014.141036 42329.869678
322 33732.862438 8611.971183 42344.833621
417 42412.562511 3.142426 42415.704936
418 42514.685065 13.376256 42528.061321
387 39622.907971 2941.334751 42564.242722
420 42650.030144 6.144392 42656.174536
421 42836.159716 8.420088 42844.579804
424 42965.771093 28.737999 42994.509092
425 43088.792422 18.627073 43107.419496
267 28647.955813 14467.459625 43115.415438
366 37211.258107 5985.944454 43197.202561
428 43263.560414 11.947298 43275.507712
367 37408.700726 5951.939820 43360.640547
429 43382.147027 0.610417 43382.757443
270 28910.513150 14514.918594 43425.431745
370 37639.075855 5903.302095 43542.377950
431 43541.897415 9.785216 43551.682631
432 43546.787538 25.680760 43572.468298
391 40560.992896 3467.780365 44028.773261
435 44110.710037 4.691576 44115.401613
394 40615.321292 3513.895407 44129.216699
437 44131.479482 4.766511 44136.245993
397 40829.808279 3358.541358 44188.349636
438 44203.843500 4.097860 44207.941360
441 44365.249110 2.524859 44367.773969
400 41087.189883 3324.287679 44411.477562
443 44620.338460 24.257718 44644.596178
444 44630.292066 23.579301 44653.871367
401 41090.659142 3868.597199 44959.256341
402 41156.464375 4007.218101 45163.682476
449 45158.192016 10.105689 45168.297705
450 45163.523815 6.309872 45169.833687
454 45446.645111 6.283786 45452.928897
378 38531.499719 6935.302734 45466.802453
405 41383.074382 4136.032237 45519.106619
455 45566.332701 4.291605 45570.624305
410 41603.339129 4094.443061 45697.782190
457 45791.734274 24.052578 45815.786852
458 45896.198757 12.548229 45908.746986
412 41690.265720 4289.738370 45980.004090
461 46029.084228 13.331855 46042.416084
344 35735.740353 10382.017753 46117.758106
345 35750.246017 10405.351435 46155.597452
463 46272.736661 4.695990 46277.432651
465 46421.387978 24.528536 46445.916514
379 38746.895747 7699.701043 46446.596790
466 46440.649735 15.513281 46456.163016
380 38976.772295 7549.802990 46526.575285
356 36617.331305 10058.513594 46675.844899
384 39526.391470 7201.106562 46727.498032
471 47309.036311 12.527492 47321.563804
426 43189.965454 4215.195053 47405.160507
427 43194.420802 4299.032607 47493.453409
476 48113.578105 11.179857 48124.757962
337 35071.002280 13146.785213 48217.787493
478 48303.117559 9.042111 48312.159669
480 48443.786828 9.103434 48452.890262
439 44288.386285 4240.725220 48529.111505
481 48568.689453 21.312539 48590.001992
440 44296.583203 4503.529651 48800.112854
484 48873.121336 6.606256 48879.727591
485 48917.825287 4.710186 48922.535473
488 49219.761408 0.680906 49220.442313
339 35421.904771 13799.983108 49221.887880
445 44658.709170 4706.084123 49364.793293
489 49524.034994 9.780787 49533.815780
447 44977.128663 4609.775608 49586.904271
490 49659.714102 3.086201 49662.800304
493 50112.849265 4.967834 50117.817099
451 45262.984725 4986.577682 50249.562408
341 35523.935337 14750.475117 50274.410453
452 45356.495547 4934.179404 50290.674951
453 45369.490352 5194.377037 50563.867389
495 50838.387397 3.733439 50842.120836
496 50853.584868 19.132571 50872.717439
456 45679.619791 5245.086849 50924.706640
498 51170.773169 9.272212 51180.045382
460 45972.085384 5630.813847 51602.899231
500 51783.475365 13.267863 51796.743228
501 51793.521642 9.569995 51803.091637
502 51891.031845 19.655678 51910.687523
503 51966.142757 0.753314 51966.896072
504 52020.677696 10.304551 52030.982246
468 46600.264773 5686.649115 52286.913887
505 52289.276912 6.601095 52295.878006
506 52371.857784 0.156883 52372.014666
364 37005.822642 15447.141663 52452.964306
469 46816.971982 5657.514450 52474.486432
508 52609.729528 13.854615 52623.584143
509 53042.943557 4.692598 53047.636156
333 34922.294699 18358.413279 53280.707978
473 47725.733448 5606.018016 53331.751465
474 47870.306255 5497.556900 53367.863155
513 53571.767347 8.624873 53580.392220
475 48101.377821 5488.027921 53589.405743
477 48181.541940 5410.682277 53592.224218
433 43785.139601 9883.870584 53669.010186
479 48342.779652 5806.061870 54148.841522
518 54351.473102 6.575600 54358.048702
442 44512.195920 10019.392852 54531.588772
523 54540.899597 6.328886 54547.228483
492 49823.280798 4765.799547 54589.080345
171 17222.292368 37431.953311 54654.245679
494 50815.874859 4122.664064 54938.538923
404 41272.723163 13737.673567 55010.396730
525 55085.807852 1.387443 55087.195295
526 55188.582702 1.409836 55189.992538
527 55249.994644 4.969466 55254.964110
528 55272.360584 21.256743 55293.617327
529 55440.463840 8.674758 55449.138598
531 55654.046277 5.560699 55659.606976
413 41697.310609 13998.269464 55695.580073
533 55983.777985 37.167471 56020.945456
534 55998.812918 31.941147 56030.754064
467 46504.490359 9542.722572 56047.212931
507 52389.880609 3729.792584 56119.673193
535 56243.088545 7.183424 56250.271969
541 56413.212282 20.510370 56433.722652
385 39557.600392 16884.482834 56442.083226
470 46857.243128 9716.462624 56573.705752
422 42875.380850 13731.006825 56606.387675
543 56744.556259 0.726679 56745.282938
423 42877.332047 13963.915102 56841.247149
472 47670.261632 9199.076152 56869.337784
511 53377.553128 3552.612355 56930.165483
545 56964.933072 14.618948 56979.552020
430 43511.406999 13549.166782 57060.573781
548 57530.002151 33.029094 57563.031245
550 57678.171916 9.147777 57687.319692
552 57729.723998 25.859289 57755.583287
553 57733.323068 40.945218 57774.268285
514 53604.282354 4183.793435 57788.075789
515 53768.989056 4075.690878 57844.679934
558 58133.268092 12.520107 58145.788200
561 58220.551643 9.207997 58229.759640
434 43837.099235 14421.113173 58258.212408
563 58288.448650 3.048928 58291.497578
564 58391.640314 12.205809 58403.846123
565 58487.784376 8.315193 58496.099569
566 58498.159923 1.234729 58499.394652
567 58508.406124 3.435039 58511.841163
482 48796.111603 10067.788807 58863.900410
483 48798.574833 10157.250310 58955.825143
572 59385.477774 0.318194 59385.795968
573 59403.641428 4.116630 59407.758058
574 59432.025688 3.997470 59436.023158
575 59565.341808 18.000243 59583.342051
576 59581.575472 14.380768 59595.956240
577 59663.404293 10.419710 59673.824004
520 54429.732595 5523.657631 59953.390226
487 49176.199098 10927.607649 60103.806748
580 60147.371589 11.028667 60158.400256
446 44758.782269 15475.259916 60234.042185
491 49673.276680 10780.059736 60453.336416
448 45049.607157 15437.125576 60486.732733
524 54989.413208 5520.095077 60509.508285
407 41407.228586 19158.462071 60565.690656
583 60727.052887 8.588247 60735.641134
497 51019.945510 9990.040017 61009.985527
459 45963.141982 15372.494172 61335.636153
530 55624.231427 5743.159642 61367.391069
462 46174.679505 15247.142971 61421.822476
532 55768.984189 5688.708234 61457.692423
347 35805.805517 25655.072423 61460.877940
587 61534.971601 2.723453 61537.695054
588 61793.794156 32.270833 61826.064989
464 46359.650881 15482.461528 61842.112409
590 61799.803037 50.577631 61850.380668
538 56300.758408 5982.411973 62283.170381
591 62305.780340 0.097177 62305.877517
540 56392.223080 6212.750044 62604.973124
419 42609.822856 20051.074442 62660.897298
546 57278.210199 5602.869049 62881.079248
593 62898.768251 4.234195 62903.002446
551 57721.136538 5299.334732 63020.471270
594 63104.882820 0.194855 63105.077675
555 57943.492726 5223.293704 63166.786429
557 58072.062741 5149.647195 63221.709936
516 53820.118519 9516.352664 63336.471184
596 63336.484355 3.080435 63339.564790
598 63379.622197 3.852949 63383.475146
559 58185.508766 5200.722822 63386.231587
599 63384.191833 11.033791 63395.225624
560 58192.584499 5292.895831 63485.480330
436 44116.281405 19800.205898 63916.487303
609 63997.353292 4.723310 64002.076602
610 64087.436948 7.508167 64094.945115
569 58909.887678 5215.693977 64125.581656
612 64132.308095 1.419111 64133.727205
614 64185.671566 15.462297 64201.133863
615 64259.488125 1.399769 64260.887894
486 49039.973953 15299.566293 64339.540245
617 64384.410119 3.014871 64387.424990
618 64539.515177 4.929880 64544.445057
619 64593.681668 29.315094 64622.996762
621 64656.189187 26.440621 64682.629808
622 64727.230715 1.044680 64728.275395
578 59748.010093 5003.793507 64751.803600
623 64768.205649 9.507000 64777.712648
625 64854.527515 25.104416 64879.631930
627 64936.859410 1.382909 64938.242319
519 54367.590150 10632.988896 65000.579046
579 59939.549823 5257.497158 65197.046981
630 65280.429868 9.354853 65289.784720
631 65303.422493 16.808959 65320.231452
634 65376.642276 57.525109 65434.167386
521 54475.263547 11021.876980 65497.140528
581 60662.260771 4890.475046 65552.735817
636 65663.426821 18.395795 65681.822615
582 60718.384209 4965.316229 65683.700438
584 60795.976664 4944.144908 65740.121572
585 61187.064855 4656.169693 65843.234549
639 65931.498652 4.486694 65935.985346
640 66020.925771 12.143673 66033.069444
641 66180.033015 30.580383 66210.613398
499 51249.867831 15017.944128 66267.811959
642 66313.908338 4.079669 66317.988007
643 66324.166849 0.644429 66324.811278
645 66347.209265 27.887096 66375.096361
589 61793.992812 4588.881995 66382.874807
646 66438.940867 13.942423 66452.883290
648 66917.830916 5.583820 66923.414736
539 56353.663900 10652.884500 67006.548400
547 57374.050399 9804.546946 67178.597345
549 57653.665864 9650.956391 67304.622254
556 57961.942078 9630.695767 67592.637845
654 67630.421261 4.085903 67634.507164
600 63434.303801 4373.236733 67807.540534
655 67840.951678 42.172793 67883.124471
656 67843.490206 55.047787 67898.537993
603 63725.075579 4571.976284 68297.051863
605 63788.807631 4787.910486 68576.718117
608 63877.027537 4956.974430 68834.001967
660 68863.210998 5.106936 68868.317934
568 58792.913975 10109.829114 68902.743089
663 68949.861751 2.446712 68952.308464
611 64125.164661 4964.531436 69089.696096
666 69334.114003 38.387886 69372.501889
616 64343.501669 5326.068628 69669.570296
669 69720.064161 15.116295 69735.180456
620 64603.095571 5145.053514 69748.149085
670 69820.683086 26.987518 69847.670604
671 69840.804930 41.918029 69882.722959
517 54290.476421 15688.183556 69978.659977
674 69986.151092 1.863262 69988.014354
624 64835.887243 5385.081619 70220.968862
677 70264.771626 3.076318 70267.847945
678 70287.948869 37.885733 70325.834602
626 64894.258976 5478.770416 70373.029392
628 64962.075634 5494.861671 70456.937305
682 70595.371266 11.527486 70606.898752
683 70634.588128 9.835552 70644.423681
684 70727.436178 11.578644 70739.014822
633 65332.195559 5452.860337 70785.055896
687 70988.489864 22.366675 71010.856539
688 71008.390235 15.665378 71024.055613
637 65779.002733 5319.100704 71098.103436
689 71098.666964 4.014624 71102.681588
638 65829.185153 5296.445499 71125.630652
690 71121.041822 5.065801 71126.107623
692 71499.805093 0.251839 71500.056932
694 71656.116656 10.610980 71666.727636
696 71889.900652 5.303695 71895.204348
697 71913.063781 6.594040 71919.657821
698 71933.616091 4.693859 71938.309950
701 72311.067438 20.794250 72331.861688
650 67070.854708 5583.848227 72654.702935
510 53194.534425 19517.700122 72712.234547
544 56960.766123 15879.992175 72840.758298
512 53428.445133 19439.068655 72867.513788
651 67125.069317 5945.343812 73070.413129
554 57811.789026 15361.584174 73173.373200
653 67558.563097 5741.626493 73300.189591
706 73370.183237 1.236840 73371.420077
707 73432.433693 1.676778 73434.110471
710 73890.817496 13.297293 73904.114789
601 63629.991352 10592.863612 74222.854965
657 67909.573058 6341.257581 74250.830639
717 74429.844555 6.891719 74436.736275
718 74447.309600 14.261198 74461.570798
658 68089.949292 6579.460922 74669.410214
602 63696.851182 11003.079017 74699.930200
719 74719.498110 1.625211 74721.123321
659 68609.211762 6166.315062 74775.526823
720 74766.526564 47.066782 74813.593346
721 74808.043366 6.490701 74814.534067
722 74823.506559 4.480355 74827.986914
723 74866.577264 0.149494 74866.726757
562 58240.282008 16812.879406 75053.161413
725 75123.575967 12.644858 75136.220825
727 75150.562371 14.984752 75165.547123
728 75193.891213 4.359452 75198.250666
607 63844.131101 11396.679507 75240.810608
729 75436.338839 6.229295 75442.568134
613 64140.785221 11498.156741 75638.941962
570 59155.388882 16523.560563 75678.949445
733 75866.855108 3.352635 75870.207743
734 76044.386737 1.006514 76045.393251
737 76212.697392 1.422098 76214.119490
739 76246.443787 10.552586 76256.996373
740 76271.348302 0.802441 76272.150743
675 70007.319840 6447.587853 76454.907692
741 76453.981759 2.042483 76456.024242
743 76582.471128 3.585532 76586.056659
744 76611.376424 2.091655 76613.468079
745 76653.858070 6.792945 76660.651015
629 65223.750294 11553.791154 76777.541448
632 65322.575813 11461.045631 76783.621444
681 70526.073172 6369.611457 76895.684629
686 70788.754902 6393.508037 77182.262939
749 77502.914795 7.483785 77510.398580
751 77612.362556 28.733508 77641.096064
752 77681.552168 4.099566 77685.651734
753 77849.612290 19.727361 77869.339651
756 78243.265141 11.230193 78254.495334
757 78293.169226 5.684874 78298.854100
699 71955.043619 6372.081923 78327.125542
759 78412.097599 11.358494 78423.456092
647 66590.892475 11940.463626 78531.356101
761 78561.397078 19.770465 78581.167543
762 78565.052002 16.731240 78581.783243
763 78607.594040 1.990161 78609.584201
764 78688.286417 7.730483 78696.016900
765 78799.357287 6.839965 78806.197252
766 78801.503487 9.806140 78811.309626
767 78802.307119 10.848926 78813.156045
769 78880.355221 11.751420 78892.106641
772 78977.967459 26.583686 79004.551145
703 72602.959137 6766.973462 79369.932599
776 80022.578919 23.539120 80046.118038
777 80209.794247 5.894355 80215.688602
711 73899.006641 6331.492206 80230.498847
780 80365.268457 3.839306 80369.107763
715 74177.968479 6654.439516 80832.407996
782 80880.687691 9.054249 80889.741940
606 63791.890415 17278.851686 81070.742101
784 81193.571730 1.556444 81195.128174
788 81488.942708 11.443333 81500.386041
789 81583.922826 1.686458 81585.609284
