# t N
241.583083 0
250.192493 1
279.696627 0
283.257000 1
290.348111 0
302.315860 1
561.595455 0
577.066245 1
582.777072 1
613.472026 2
725.875681 1
726.067770 2
786.865220 2
787.462750 2
883.410164 1
893.665152 1
1012.294781 1
1021.626011 1
1084.418307 1
1085.903549 2
1091.408145 2
1097.136300 3
1120.366495 2
1130.908139 2
1230.666082 1
1237.328491 1
1294.917955 1
1295.254257 1
1430.585941 0
1438.668337 1
1642.090189 1
1660.239472 1
1700.179072 1
1703.528677 2
1732.254987 1
1744.084162 1
1956.289058 0
1975.331656 1
1982.154090 0
1982.822145 1
1999.329285 1
2014.723449 2
2044.340608 1
2050.145017 2
2128.474962 1
2144.162849 2
2151.481788 1
2153.122334 2
2156.700022 2
2156.908644 3
2171.468415 2
2172.150964 2
2248.517745 2
2269.286726 3
2270.756511 4
2288.349090 4
2320.799153 3
2337.402252 4
2442.815566 3
2450.094959 4
2556.854493 3
2567.996103 4
2575.913604 3
2582.651318 4
2658.597135 4
2700.659647 4
2736.213286 3
2737.571335 3
2778.036882 3
2778.813245 4
2788.808948 5
2794.963519 5
2797.481093 4
2801.384890 3
2814.516270 2
2830.674014 2
2850.331413 2
2856.994411 3
2888.156977 2
2922.934926 3
2942.510914 3
2951.723360 4
2960.983924 3
2967.972978 4
2983.587777 3
2990.207391 4
3023.038498 4
3024.006905 4
3092.895479 4
3122.272912 4
3130.741895 3
3131.743744 3
3187.878673 3
3208.426392 4
3258.866301 4
3265.903513 5
3289.856173 5
3301.608952 6
3305.634681 7
3306.764407 6
3366.895986 6
3368.695798 6
3407.119389 6
3425.832858 6
3476.275321 5
3493.998161 5
3520.308973 4
3520.416507 5
3622.038926 4
3627.343860 4
3650.197330 4
3651.004691 5
3758.186784 5
3774.630024 6
3796.259986 5
3798.861044 6
3834.818909 5
3860.587198 6
3913.775877 5
3917.157501 6
3919.052052 6
3920.568394 7
3987.012635 7
3990.442905 8
4017.722875 8
4044.344454 7
4057.952227 6
4061.437580 6
4081.099153 5
4084.466355 5
4156.682248 4
4163.038326 5
4176.196895 5
4183.600093 6
4261.660060 6
4262.206834 7
4274.418859 7
4288.316760 7
4304.486101 6
4305.147102 6
4585.812908 6
4597.398383 6
4739.720310 5
4743.167781 5
4774.646961 4
4776.305701 5
4807.076103 4
4813.808911 5
4843.187466 5
4845.951446 5
4865.022958 5
4873.455108 6
4883.151075 6
4888.154946 5
5081.451026 4
5090.790976 5
5110.300481 4
5121.365958 5
5125.489375 5
5139.371197 5
5259.325213 5
5269.044171 5
5275.795435 4
5276.649602 4
5293.850734 4
5299.834980 4
5327.403881 3
5330.691936 4
5331.280519 4
5340.238579 5
5349.430511 5
5354.957805 5
5359.475782 6
5361.747475 5
5372.971180 5
5374.367620 5
5376.458370 4
5378.818207 3
5424.782986 2
5425.731177 3
5470.939212 3
5514.411690 4
5529.196188 4
5532.758998 5
5622.057958 5
5626.345698 6
5706.248974 6
5711.115110 7
5870.038914 6
5876.204942 7
5881.012100 6
5895.305593 7
5907.192370 6
5908.249876 7
5911.570328 8
5917.667321 7
5965.594047 7
5966.289387 7
5985.612111 7
5988.404849 7
5999.665056 6
6009.685105 6
6077.344195 6
6110.829819 7
6147.550396 6
6152.118033 6
6165.654650 5
6172.962657 5
6207.877997 5
6223.050371 6
6338.190366 5
6345.560803 6
6466.972224 5
6468.087836 6
6474.195554 6
6478.482057 7
6574.158615 7
6575.620699 8
6581.611315 8
6588.171733 9
6663.219273 9
6673.908182 10
6693.294608 9
6710.084525 10
6715.162134 11
6722.763493 11
6725.928002 12
6726.194942 12
6763.106877 11
6767.594110 12
6926.199486 11
6926.483812 12
6981.866826 12
6982.721220 12
6983.807120 12
6988.470827 13
7007.441357 13
7012.660647 14
7031.310237 14
7040.965817 15
7089.470647 15
7090.497663 16
7149.709690 16
7163.202214 16
7244.737337 15
7252.525186 15
7298.666219 14
7301.641590 15
7364.947197 15
7368.370166 15
7378.582756 15
7382.962812 15
7401.236555 15
7401.790677 15
7496.935214 15
7498.903357 16
7561.424797 15
7569.157926 16
7689.532859 16
7694.837377 16
7699.339472 17
7713.688094 16
7748.319919 16
7766.204744 17
7787.110356 16
7793.343508 17
7958.500293 16
7974.970003 17
8017.811974 16
8024.152856 17
8235.586415 17
8245.985668 17
8268.898126 17
8269.463725 17
8272.677280 18
8277.658439 18
8323.620148 18
8325.083837 19
8356.163358 19
8358.103126 20
8380.431255 20
8387.102109 21
8457.871749 21
8458.937779 21
8484.001640 21
8485.066041 21
8533.457228 21
8543.070877 21
8565.637860 20
8565.872496 20
8656.295778 19
8656.752900 20
8763.181191 19
8782.889849 19
8835.386563 19
8846.661909 19
8883.530526 19
8890.594475 19
8910.121542 18
8913.840335 18
8920.514372 17
8922.568188 17
8967.227723 17
8980.463470 18
9015.173108 17
9025.270137 17
9030.092423 17
9032.979358 17
9041.617601 18
9056.630448 17
9059.604205 18
9065.317142 18
9073.178204 18
9100.177697 18
9103.446851 18
9107.699509 18
9134.323200 17
9136.110796 16
9159.929858 15
9161.928489 15
9402.724882 14
9422.756577 14
9541.562207 13
9546.488015 13
9617.880363 13
9618.591225 13
9623.436397 14
9637.610103 14
9745.286569 14
9751.508100 14
9766.413293 14
9778.965521 14
9791.246251 13
9799.988927 13
9903.568577 13
9921.209624 14
9947.779881 13
9953.433092 13
9954.268337 14
9957.459601 13
9972.740383 13
9984.570437 13
10079.871339 12
10095.731929 13
10120.771685 12
10131.009359 13
10221.544879 12
10225.120020 12
10236.878727 12
10266.205057 13
10304.499697 13
10313.054331 14
10320.529409 14
10332.071579 15
10344.351126 14
10349.218981 14
10363.887599 14
10373.169988 15
10512.211231 14
10515.936664 14
10550.644290 13
10553.681939 13
10556.176778 13
10573.884960 13
10625.646634 13
10626.370801 13
10630.204801 14
10642.990659 14
10670.913092 13
10679.981956 13
10743.959387 12
10760.586789 12
10910.503686 12
10914.197396 13
10938.043534 13
10938.900201 12
10943.145109 13
10965.790140 12
11008.609635 11
11019.467978 12
11038.227291 12
11043.856134 11
11049.208802 10
11061.152437 11
11088.956308 10
11089.420755 11
11141.677310 11
11154.596220 11
11390.512083 11
11407.271432 12
11412.099165 12
11421.289265 13
11427.408613 14
11433.787976 13
11499.001392 13
11502.034714 13
11530.340720 12
11534.554327 13
11551.568951 12
11551.618813 13
11562.170418 13
11584.880096 14
11657.683053 14
11664.567841 14
11853.780144 13
11867.216679 13
11870.776063 12
11871.606137 12
11920.356665 12
11922.371799 13
12089.225703 12
12105.482464 13
12124.549527 12
12126.956865 13
12200.049507 13
12216.767134 13
12229.947226 13
12264.254491 13
12313.797116 13
12320.225578 14
12381.734229 13
12384.934550 14
12497.627431 14
12501.453216 15
12640.722443 15
12642.768854 15
12650.607292 16
12674.921579 16
12684.058146 16
12687.999666 15
12764.119694 15
12769.616968 16
12783.564678 16
12788.195610 17
12810.094239 17
12820.163927 17
12839.349117 17
12840.467036 16
12891.875408 15
12892.054190 16
12940.848765 15
12943.713315 15
12972.187598 15
12994.026055 14
12995.279523 14
13001.558997 15
13027.842875 15
13036.142529 15
13064.615977 14
13066.654089 14
13187.526074 13
13199.102112 14
13221.791171 14
13225.109446 14
13244.129715 15
13247.623254 14
13253.933977 15
13283.429102 15
13294.952274 15
13297.977860 14
13365.789235 13
13371.075499 14
13395.886433 14
13398.325586 14
13464.990972 14
13470.178746 15
13541.473897 14
13542.783906 14
13549.151594 14
13551.854547 15
13589.555908 15
13592.772930 15
13616.597138 14
13627.389668 15
13668.502557 15
13671.933964 16
13689.904303 16
13698.763574 17
13703.367659 17
13708.482576 18
13716.595798 17
13716.990302 17
13796.284986 17
13796.289718 17
13837.918389 16
13837.943258 17
13878.944779 16
13905.076079 16
13969.839621 15
13974.254703 15
13986.174737 15
13986.547460 16
14080.182714 15
14103.965026 16
14116.095391 15
14118.187071 16
14126.388658 16
14129.667526 15
14130.512175 16
14133.781241 15
14166.790272 15
14174.960905 16
14219.854109 15
14224.331440 15
14226.443171 15
14253.984643 16
14283.096246 16
14287.341569 17
14463.543679 16
14469.986838 16
14470.655316 15
14474.551865 15
14489.465825 15
14490.525919 15
14494.634859 14
14501.248038 14
14506.249195 13
14508.909181 13
14514.061844 13
14516.418270 14
14517.119855 13
14526.080191 12
14590.449698 12
14591.025108 12
14757.134990 11
14771.227369 12
14786.150727 11
14794.370753 11
14859.936726 11
14863.775952 11
14925.486581 10
14940.334046 11
15053.313808 11
15085.922822 12
15109.376430 11
15117.397454 11
15164.854904 11
15170.053886 11
15181.053015 10
15202.612768 10
15210.993007 9
15227.823719 9
15229.944474 9
15245.709768 10
15247.392540 10
15248.521715 10
15391.993288 10
15399.647286 11
15405.573032 12
15410.742400 11
15454.610712 10
15471.246765 10
15577.548035 10
15597.723639 10
15625.907156 10
15630.025323 10
15641.691782 9
15681.227759 10
15734.882020 10
15737.441078 10
15742.089808 10
15745.531592 11
15778.053667 11
15779.216807 12
15855.780882 12
15884.172417 13
15968.507496 12
15969.193820 12
15986.272343 12
15991.157361 13
15999.980294 13
16017.211708 13
16170.319250 13
16180.158785 14
16184.499002 13
16187.562452 13
16321.081989 12
16325.277913 13
16418.801583 12
16419.552963 12
16493.930055 12
16500.511141 12
16652.798728 11
16657.340112 12
16660.700533 12
16661.683445 12
16757.585304 12
16778.196238 12
16790.761601 12
16799.408731 13
16810.543459 12
16811.692905 13
16820.675759 13
16820.882498 12
16888.837702 12
16893.188000 13
16912.044531 13
16913.952556 14
16918.698693 14
16925.565443 15
16942.779718 14
16947.637137 15
16950.909923 14
16956.093567 14
17047.775997 14
17048.419112 15
17062.015902 15
17063.325855 16
17111.868655 16
17136.562453 17
17185.645183 16
17194.258232 17
17222.292368 16
17232.428696 17
17240.615115 18
17255.373178 18
17269.607993 17
17298.131465 17
17311.072169 16
17314.666973 16
17387.686877 15
17398.101146 15
17527.242094 15
17530.748987 16
17574.302120 16
17594.275114 17
17602.022257 18
17611.626395 18
17627.737640 17
17628.120297 18
