# ID ArriveeSysteme TempsPresence SortieSysteme
201 21813.426859 13.840406 21827.267265
198 21487.436004 355.721758 21843.157763
194 20989.358219 870.513017 21859.871236
178 19373.501065 2516.593687 21890.094752
188 20356.685737 1538.193370 21894.879106
174 18837.121001 3351.732672 22188.853673
203 22245.584820 10.245587 22255.830408
205 22300.027369 2.139880 22302.167249
204 22252.084823 148.775343 22400.860166
133 14469.109156 7950.934774 22420.043930
206 22367.951294 133.350967 22501.302261
202 21924.435919 589.769947 22514.205866
208 22602.538272 6.175136 22608.713408
209 22676.083172 1.995772 22678.078944
207 22514.760205 222.489441 22737.249646
200 21770.000136 1200.350094 22970.350230
210 22982.522506 6.345920 22988.868426
195 21062.802477 1950.974105 23013.776582
211 23091.736852 126.755085 23218.491937
215 23406.311369 4.240928 23410.552297
214 23244.656600 170.412616 23415.069215
216 23477.666796 16.345997 23494.012793
218 23594.456889 20.581180 23615.038069
219 23690.250077 17.759168 23708.009246
213 23178.128227 536.382075 23714.510301
217 23537.291498 279.998710 23817.290208
220 24027.924948 3.200248 24031.125196
222 24246.242020 3.735038 24249.977059
223 24259.224867 27.034563 24286.259431
224 24320.168295 9.865122 24330.033417
212 23140.931175 1367.437530 24508.368705
228 24720.493773 2.190350 24722.684123
230 24778.863166 3.632056 24782.495222
221 24219.931184 584.699868 24804.631052
229 24763.982753 120.975123 24884.957876
232 24900.032736 1.247494 24901.280230
231 24831.562663 334.884254 25166.446917
237 25244.352013 10.961267 25255.313281
239 25361.455885 4.934124 25366.390009
227 24657.066905 786.890468 25443.957373
240 25477.314432 13.103460 25490.417891
238 25317.951896 181.541674 25499.493571
236 25216.919505 436.208696 25653.128201
241 25654.638898 1.575486 25656.214383
226 24633.433546 1026.356087 25659.789633
242 25880.655865 15.352746 25896.008611
243 25988.228475 46.806087 26035.034563
244 26206.952903 17.328337 26224.281240
234 25097.765467 1130.303274 26228.068741
245 26276.106854 3.407529 26279.514383
246 26380.677311 17.682730 26398.360041
248 26412.745694 11.382402 26424.128096
249 26429.211547 17.367569 26446.579116
250 26514.276206 10.902805 26525.179011
251 26514.588070 48.302109 26562.890179
253 26669.374911 5.974737 26675.349648
254 26788.567952 4.149458 26792.717411
255 26795.621157 10.389283 26806.010440
256 26904.252580 0.924734 26905.177315
233 24955.860691 1974.996310 26930.857001
225 24468.360095 2679.082412 27147.442507
235 25178.706267 1987.411062 27166.117328
257 26973.470997 411.589993 27385.060990
259 27392.422170 1.235167 27393.657337
260 27421.060796 12.612863 27433.673659
261 27645.463532 0.848581 27646.312113
262 27732.593174 4.230128 27736.823301
258 27212.155898 1062.617638 28274.773536
252 26593.097949 1712.947743 28306.045692
